word,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim
intrusions,0.6989879608154297,0.6759636998176575,0.6629701852798462,0.6662108898162842,0.6682858467102051,0.6828534603118896,0.6466037631034851,0.6827948093414307,0.6703829169273376,0.7005398273468018,0.6562833786010742,0.6864784359931946,0.7209699153900146,0.6752811670303345,0.7040093541145325,0.7005976438522339,0.6883171796798706,0.6811894178390503,0.7019438743591309,0.6761815547943115,0.6887906193733215,0.7039250731468201,0.6677151918411255,0.6999838948249817,0.698550820350647,0.6858083009719849,0.7032017111778259,0.6805207133293152,0.699357271194458,0.710820198059082,0.6881872415542603,0.6846590638160706,0.6802034974098206,0.6714382171630859,0.6797932982444763,0.6897866129875183,0.6819252967834473,0.6953006982803345,0.6629644632339478,0.6577117443084717,0.6852531433105469,0.6947422623634338,0.7003383636474609,0.6991872191429138,0.6886414289474487,0.6836413145065308,0.6910836696624756,0.6958764791488647,0.6819080114364624,0.683937132358551,0.6858153939247131
sanctity,0.683599591255188,0.6653882265090942,0.6356557011604309,0.6349285840988159,0.6641534566879272,0.6905468702316284,0.6624237298965454,0.6539373397827148,0.6609987020492554,0.6752135753631592,0.6554840803146362,0.6338838338851929,0.6482232809066772,0.6805590391159058,0.6461070775985718,0.6863897442817688,0.6651389598846436,0.6745951771736145,0.6957743167877197,0.6924147605895996,0.6849811673164368,0.6577413082122803,0.6692044138908386,0.6524409651756287,0.7006909847259521,0.6621495485305786,0.6613096594810486,0.6536922454833984,0.6539931297302246,0.6763530969619751,0.6939493417739868,0.6863552331924438,0.6720348596572876,0.6730519533157349,0.6694387197494507,0.6829553842544556,0.6556504964828491,0.6728202700614929,0.6631875038146973,0.6419227123260498,0.6660577654838562,0.6755906343460083,0.6771988868713379,0.6527072191238403,0.6893242597579956,0.6545740365982056,0.6657281517982483,0.6689144372940063,0.6686816215515137,0.6729428172111511,0.65412437915802
invasions,0.6364945769309998,0.6265078783035278,0.6005184650421143,0.5590105652809143,0.5631906390190125,0.6331066489219666,0.5984577536582947,0.6293998956680298,0.6117193698883057,0.6054085493087769,0.6101071834564209,0.6264430284500122,0.6072206497192383,0.6256977915763855,0.6184000968933105,0.6378928422927856,0.6208922863006592,0.6224098205566406,0.6209474205970764,0.6116278171539307,0.5975469946861267,0.6363806128501892,0.5956670045852661,0.6161208748817444,0.6330856680870056,0.5818660259246826,0.6129850745201111,0.6244081258773804,0.6422972679138184,0.6448169946670532,0.6148179769515991,0.5881323218345642,0.6231105327606201,0.5811012983322144,0.6174250841140747,0.5944869518280029,0.614829957485199,0.6006685495376587,0.5897870063781738,0.6006573438644409,0.6317511796951294,0.6307286024093628,0.6400362849235535,0.5812233686447144,0.6332762241363525,0.594154953956604,0.5951613187789917,0.6205732822418213,0.6226246356964111,0.6002085208892822,0.5748058557510376
intrusion,0.6363500356674194,0.640169620513916,0.6133114099502563,0.629690408706665,0.6079225540161133,0.6474223136901855,0.6288540959358215,0.6341646909713745,0.602218747138977,0.6396974325180054,0.6293927431106567,0.6313819885253906,0.6396554112434387,0.620297372341156,0.6190474033355713,0.6478151679039001,0.6141326427459717,0.638471245765686,0.6411511301994324,0.6424232125282288,0.6359786987304688,0.6409831047058105,0.6252765655517578,0.6337162852287292,0.6591809988021851,0.6407406330108643,0.6259262561798096,0.6205492615699768,0.6430793404579163,0.6459836363792419,0.6441431045532227,0.6388453841209412,0.6306192874908447,0.6069761514663696,0.6210539937019348,0.6387333869934082,0.6311333775520325,0.6411976218223572,0.6247653365135193,0.5996923446655273,0.6453841924667358,0.6275691390037537,0.6336369514465332,0.6459265947341919,0.6181845664978027,0.605354905128479,0.6200889348983765,0.6320028305053711,0.6349138021469116,0.6221287250518799,0.6268922090530396
homeowner,0.6350557804107666,0.5884861350059509,0.6223476529121399,0.6280913352966309,0.630127489566803,0.6393370628356934,0.6301255822181702,0.6418636441230774,0.6382172107696533,0.5982504487037659,0.6309705376625061,0.6391100883483887,0.6331992745399475,0.6398009061813354,0.6433746218681335,0.616911768913269,0.6588391065597534,0.6234312057495117,0.622259795665741,0.6055803298950195,0.5913297533988953,0.5990289449691772,0.6416802406311035,0.6422497630119324,0.6090090274810791,0.6057309508323669,0.587375283241272,0.6033979654312134,0.6286900639533997,0.6107333898544312,0.6031656265258789,0.6360654830932617,0.6062137484550476,0.6388646364212036,0.5953189730644226,0.6290412545204163,0.6258127689361572,0.6432837247848511,0.6193883419036865,0.6116240620613098,0.6148319244384766,0.6404212117195129,0.6407493352890015,0.6417480707168579,0.6069904565811157,0.583240270614624,0.6092497110366821,0.5925713181495667,0.608218789100647,0.5967742204666138,0.6507497429847717
inviolability,0.6136809587478638,0.5818235278129578,0.5394923090934753,0.6126949787139893,0.5491426587104797,0.5990657210350037,0.5957318544387817,0.5655586123466492,0.5690056085586548,0.552895188331604,0.5396677255630493,0.536057710647583,0.597270131111145,0.5698696374893188,0.6084076762199402,0.5927207469940186,0.5733526945114136,0.5626028776168823,0.619235634803772,0.5900178551673889,0.5942250490188599,0.5994057655334473,0.5584208965301514,0.5504641532897949,0.5487399101257324,0.5544130802154541,0.5746034383773804,0.5889289379119873,0.5782209634780884,0.5406606793403625,0.56410813331604,0.5824953317642212,0.5939904451370239,0.5521254539489746,0.5480438470840454,0.6024478077888489,0.5621732473373413,0.5953873991966248,0.5807650685310364,0.5880336165428162,0.577237606048584,0.5969030857086182,0.5956990718841553,0.5597063302993774,0.5637292861938477,0.5427534580230713,0.581367015838623,0.5960749983787537,0.5611460208892822,0.5366346836090088,0.5904465913772583
anonymity,0.6048062443733215,0.5800739526748657,0.5788581371307373,0.5420355200767517,0.5908926725387573,0.5866674184799194,0.5775466561317444,0.6337671279907227,0.6229733228683472,0.5805087089538574,0.5421206951141357,0.5527030229568481,0.6134666204452515,0.5676423907279968,0.5758615732192993,0.5896888971328735,0.574404239654541,0.5962239503860474,0.5576061010360718,0.5753079652786255,0.5683501958847046,0.5786408185958862,0.572632908821106,0.5384128093719482,0.6146478652954102,0.5772706270217896,0.5598941445350647,0.5703467130661011,0.6450694799423218,0.5579370260238647,0.5938119292259216,0.6092914342880249,0.5713400840759277,0.5942496061325073,0.5939555168151855,0.6258896589279175,0.5962140560150146,0.5623413324356079,0.5762152671813965,0.5713363885879517,0.5833820104598999,0.590491533279419,0.5891062021255493,0.5932347774505615,0.5872013568878174,0.5392565727233887,0.5532522201538086,0.5625559687614441,0.5786844491958618,0.591789722442627,0.5675663948059082
fourthamendment,0.5999782085418701,0.6088237762451172,0.5834951400756836,0.6190977096557617,0.6030025482177734,0.6186310052871704,0.6164575219154358,0.6053565740585327,0.6049981117248535,0.5972989797592163,0.6172798871994019,0.5995085835456848,0.6275914311408997,0.5994919538497925,0.6008083820343018,0.6200690269470215,0.5891151428222656,0.6047685146331787,0.6138590574264526,0.6185022592544556,0.6067795157432556,0.6107634902000427,0.6240280866622925,0.6282616853713989,0.6159278750419617,0.6114877462387085,0.6217609643936157,0.6186805367469788,0.6028164625167847,0.6331712007522583,0.5993859767913818,0.6092566251754761,0.6065760850906372,0.6151490211486816,0.5964229106903076,0.6106184720993042,0.5910255908966064,0.6308941841125488,0.6018545627593994,0.5980290174484253,0.6133874654769897,0.6102098226547241,0.6138449907302856,0.6209657192230225,0.6029478311538696,0.6046518087387085,0.589245617389679,0.6107971668243408,0.6203099489212036,0.6051888465881348,0.6113359332084656
invasion,0.5987117290496826,0.585698127746582,0.5702796578407288,0.574059784412384,0.5719267725944519,0.6009493470191956,0.573190450668335,0.6042916178703308,0.5696730613708496,0.6012556552886963,0.5723474025726318,0.5738435983657837,0.594366729259491,0.5795353651046753,0.5847792625427246,0.6146876215934753,0.5917448401451111,0.6014970541000366,0.5956391096115112,0.5912531614303589,0.577315092086792,0.614737868309021,0.5754508972167969,0.5998142957687378,0.5879147052764893,0.5560386180877686,0.5762765407562256,0.6136652827262878,0.6162919402122498,0.5819201469421387,0.588111400604248,0.5885478258132935,0.5900079011917114,0.5811247825622559,0.5927889347076416,0.5831925868988037,0.5772602558135986,0.5941042304039001,0.5795797109603882,0.5841204524040222,0.5883296728134155,0.5977306365966797,0.5976186990737915,0.573769211769104,0.6027470231056213,0.5743493437767029,0.5906429290771484,0.5731932520866394,0.5716012716293335,0.5896773338317871,0.5649506449699402
investmentbacked,0.5613685846328735,0.5565503835678101,0.5751566290855408,0.5705152750015259,0.5534490346908569,0.5464317798614502,0.5313186645507812,0.5593799948692322,0.5785011053085327,0.5681535005569458,0.5691930055618286,0.5547969341278076,0.5617725253105164,0.5679428577423096,0.5514304637908936,0.5532275438308716,0.554491400718689,0.5467975735664368,0.5601919293403625,0.531260073184967,0.5683494806289673,0.5418606400489807,0.5504125952720642,0.5746597051620483,0.5941064357757568,0.5497179627418518,0.554427444934845,0.5799952745437622,0.5725359916687012,0.5826438069343567,0.5710017681121826,0.5652858018875122,0.566509485244751,0.5678281784057617,0.5721070170402527,0.57414311170578,0.5659393072128296,0.5538802742958069,0.5917410850524902,0.5405457615852356,0.5743488669395447,0.5573375225067139,0.5553386211395264,0.5768167972564697,0.5490680932998657,0.5823314785957336,0.5979236364364624,0.5776817798614502,0.556538462638855,0.5744031667709351,0.5506396293640137
confidentiality,0.5553560256958008,0.5250687599182129,0.5583032369613647,0.5130614638328552,0.5353420376777649,0.5469589233398438,0.5286591053009033,0.5531883835792542,0.5385630130767822,0.5397534966468811,0.5083894729614258,0.5280296802520752,0.5513690114021301,0.5323200225830078,0.5156298875808716,0.562737226486206,0.5316869616508484,0.543601393699646,0.5334129929542542,0.5169843435287476,0.5446288585662842,0.5379829406738281,0.514116644859314,0.5360329747200012,0.5437740683555603,0.5376684665679932,0.544628381729126,,0.5419727563858032,0.5514132380485535,0.555047869682312,0.5478905439376831,0.5446465015411377,0.5370464324951172,0.5646077394485474,,0.5298516750335693,0.5669230222702026,,0.5348560214042664,0.5480645895004272,0.5481377243995667,0.5498626828193665,0.5491482019424438,0.5469213724136353,0.5533934831619263,,0.5920624732971191,0.538800835609436,0.5783483982086182,0.5392818450927734
curtilage,0.5377525687217712,0.525330662727356,,,,,,,0.5185856223106384,0.5281444787979126,0.5101791024208069,0.5233436226844788,,0.5320711731910706,,0.5218235850334167,,0.528714656829834,,,0.5370044708251953,0.5343329906463623,0.5138852000236511,0.539077877998352,0.5640119910240173,,,0.5296737551689148,,0.5402621626853943,0.5042567253112793,,0.5259091854095459,,,,0.5482757091522217,,,,,0.5389602184295654,,,,0.5189733505249023,0.5226626992225647,,,0.5134788751602173,0.5212575793266296
