word,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim
intrusions,0.6875451803207397,0.7167471647262573,0.7195595502853394,0.6861403584480286,0.7324172258377075,0.7064025402069092,0.6925543546676636,0.7148395776748657,0.7201350927352905,0.7010704874992371,0.7052441835403442,0.6845508813858032,0.7268673181533813,0.7009017467498779,0.6890848278999329,0.6967035531997681,0.7396506071090698,0.6977453231811523,0.7063255310058594,0.7027958631515503,0.7016559839248657,0.7086223363876343,0.6966544389724731,0.7104333639144897,0.6946176290512085,0.7058475613594055,0.6930022835731506,0.6921700239181519,0.6993447542190552,0.6908159255981445,0.7097388505935669,0.7064758539199829,0.6943579912185669,0.6724027991294861,0.6905966997146606,0.7015408277511597,0.6951252222061157,0.7009860277175903,0.7038004994392395,0.6960511207580566,0.718160092830658,0.6859526634216309,0.6893946528434753,0.7087856531143188,0.7058300971984863,0.6945614814758301,0.697819709777832,0.7088708281517029,0.6966413259506226,0.7012393474578857,0.6974636912345886
intrusion,0.6488082408905029,0.6399383544921875,0.6631143689155579,0.6224489808082581,0.6454976201057434,0.6421055793762207,0.6382890939712524,0.6603652238845825,0.6451554298400879,0.6393733024597168,0.6486598253250122,0.6463660001754761,0.645199179649353,0.6502839922904968,0.6505050659179688,0.6500550508499146,0.6627872586250305,0.6550467014312744,0.6574376225471497,0.6675419807434082,0.6530205607414246,0.653373122215271,0.6467578411102295,0.6466055512428284,0.6332264542579651,0.6424163579940796,0.6210983991622925,0.6404162645339966,0.647081732749939,0.6535670757293701,0.6595445871353149,0.6526819467544556,0.6667439937591553,0.6343528628349304,0.6368721127510071,0.653322160243988,0.6676220893859863,0.6543976664543152,0.6711446046829224,0.6627892851829529,0.6740623116493225,0.6604994535446167,0.6523004770278931,0.6755572557449341,0.6595761775970459,0.6407725811004639,0.6394810080528259,0.6569721698760986,0.6462546586990356,0.651654064655304,0.640608549118042
homeowner,0.6456473469734192,0.6002016067504883,0.6121616363525391,0.6410641670227051,0.6454223394393921,0.6316185593605042,0.6354450583457947,0.6678376197814941,0.5952978134155273,0.6171987652778625,0.6370277404785156,0.6636265516281128,0.6902823448181152,0.6695563793182373,0.5999637842178345,0.6677794456481934,0.647804856300354,0.6313581466674805,0.6335651874542236,0.6582598090171814,0.6397383213043213,0.6373155117034912,0.6747710108757019,0.6350278258323669,0.6601765155792236,0.6621653437614441,0.6484801769256592,0.5898747444152832,0.6645289659500122,0.636872410774231,0.6204492449760437,0.6431831121444702,0.6230747699737549,0.6387341618537903,0.6312195658683777,0.64900803565979,0.6757001280784607,0.6564972996711731,0.6191619038581848,0.6126589179039001,0.6063076257705688,0.6454070806503296,0.6102657318115234,0.6438995599746704,0.6236262917518616,0.6024743318557739,0.6123989224433899,0.6211369633674622,0.6328665018081665,0.6832824945449829,0.6404175758361816
sanctity,0.6422878503799438,0.661001443862915,0.6821128129959106,0.6682090759277344,0.6721575260162354,0.6704801917076111,0.6346347332000732,0.6643675565719604,0.66078782081604,0.6554165482521057,0.6888205409049988,0.6792443990707397,0.681022584438324,0.6416398882865906,0.6835648417472839,0.6747413873672485,0.6540529131889343,0.6450976133346558,0.6602911949157715,0.6864479184150696,0.6726175546646118,0.6653327345848083,0.7042891979217529,0.6437640190124512,0.7014327049255371,0.6479647159576416,0.6510221362113953,0.6812792420387268,0.6780475378036499,0.65964674949646,0.68541419506073,0.6803230047225952,0.6506778001785278,0.6616989374160767,0.6941148042678833,0.6645333766937256,0.6654725074768066,0.6809665560722351,0.6735356450080872,0.6774805784225464,0.6891137957572937,0.665627658367157,0.686342716217041,0.7070343494415283,0.7059364318847656,0.6875890493392944,0.682937502861023,0.6685107946395874,0.6927085518836975,0.6738824844360352,0.6493821740150452
fourthamendment,0.6238590478897095,0.6141335964202881,0.6391576528549194,0.6294255256652832,0.6369926333427429,0.6456260085105896,0.6258667707443237,0.6373007297515869,0.6142446398735046,0.6241933703422546,0.625286340713501,0.6179810762405396,0.6323444843292236,0.6424697637557983,0.6335430145263672,0.6340717077255249,0.6277118921279907,0.6265271902084351,0.6280980110168457,0.6250085830688477,0.6318958401679993,0.6077191829681396,0.6231347322463989,0.6399662494659424,0.6398806571960449,0.6295463442802429,0.6394771337509155,0.6269103288650513,0.6321192383766174,0.6159123182296753,0.6093651056289673,0.6251822710037231,0.6358853578567505,0.6334147453308105,0.6575019955635071,0.6317191123962402,0.6462060213088989,0.641758382320404,0.6321756839752197,0.637177586555481,0.6231434941291809,0.6253056526184082,0.622687041759491,0.6318673491477966,0.6269872188568115,0.62754225730896,0.6262784004211426,0.6301333904266357,0.6196807622909546,0.6469310522079468,0.6346840858459473
invasions,0.6101131439208984,0.6474201679229736,0.6455293893814087,0.6134144067764282,0.6098907589912415,0.6330169439315796,0.6253503561019897,0.5946570634841919,0.6171342730522156,0.6270991563796997,0.6142207384109497,0.611535906791687,0.6430370807647705,0.597149670124054,0.6597230434417725,0.5940128564834595,0.6362743377685547,0.6249169111251831,0.6219853162765503,0.6201849579811096,0.6217949390411377,0.60264652967453,0.6414714455604553,0.6436774730682373,0.607001781463623,0.6086249351501465,0.6200253963470459,0.6283010244369507,0.6437526941299438,0.6206693649291992,0.6213814616203308,0.6083279848098755,0.6210804581642151,0.6024874448776245,0.6386783719062805,0.6114020347595215,0.623124897480011,0.6386198997497559,0.6545388698577881,0.6023359298706055,0.6329320669174194,0.6416606307029724,0.6137713193893433,0.6363921761512756,0.6043099164962769,0.6339011192321777,0.6299359798431396,0.6404130458831787,0.6191378831863403,0.5984790325164795,0.6056803464889526
anonymity,0.5925043821334839,0.5544111728668213,0.5496145486831665,0.5397754311561584,0.566057562828064,0.5481808185577393,0.5471211075782776,0.580553412437439,0.5732558965682983,0.5470675230026245,,0.5798404216766357,0.5368790030479431,0.5330649614334106,0.5583416223526001,0.5523004531860352,0.5889788269996643,0.5818567276000977,0.5726577639579773,0.5621381998062134,0.6014516949653625,0.5686202645301819,0.5669167637825012,0.5379638671875,0.5419741272926331,0.5553123354911804,0.6179380416870117,0.5599380135536194,0.5563483238220215,0.5780000686645508,0.6035130023956299,0.5387179851531982,0.5543320775032043,0.5433568954467773,0.5784323215484619,0.5626007318496704,0.5936058759689331,0.5629113912582397,0.5428717136383057,0.5628001093864441,0.5672019124031067,0.566508948802948,0.5445951819419861,0.5732855200767517,0.5731503963470459,0.5373721718788147,0.6070898175239563,0.5722804069519043,0.6077150106430054,0.5613226890563965,0.5443884134292603
invasion,0.590016782283783,0.5861358642578125,0.6071006059646606,0.5641688108444214,0.5974717140197754,0.5998135805130005,0.5801745057106018,0.5874729156494141,0.5835765600204468,0.5827401876449585,0.5839459300041199,0.5381982326507568,0.610230565071106,0.600976288318634,0.5971059799194336,0.5972685813903809,0.6293384432792664,0.5894635915756226,0.5898427963256836,0.6086111664772034,0.6057407855987549,0.578750491142273,0.6025505065917969,0.6182963848114014,0.5890697240829468,0.5896844267845154,0.5798730850219727,0.5950112342834473,0.6034095287322998,0.5836995840072632,0.5820716023445129,0.5897564888000488,0.5830401182174683,0.5940887331962585,0.6025283336639404,0.5872828960418701,0.6065131425857544,0.6055719256401062,0.5983020067214966,0.5789058804512024,0.5923212766647339,0.602444052696228,0.587626039981842,0.6220088005065918,0.5864085555076599,0.5988843441009521,0.6062355041503906,0.5859674215316772,0.5809524655342102,0.5963662266731262,0.5833337903022766
searches,0.5869744420051575,0.5917416214942932,0.5929197072982788,0.5658037662506104,0.5848259925842285,0.5628155469894409,0.5723603367805481,0.5957918167114258,0.5618460178375244,0.5911404490470886,0.5682116746902466,0.592249870300293,0.5722229480743408,0.5691671371459961,0.5655884742736816,0.5874615907669067,0.5889445543289185,0.5933593511581421,0.5962824821472168,0.5842304229736328,0.5568649768829346,0.6156745553016663,0.5856287479400635,0.5797033309936523,0.571815013885498,0.595258355140686,0.5858069658279419,0.5690829157829285,0.5865441560745239,0.5794903039932251,0.5924191474914551,0.5787355899810791,0.612128734588623,0.58815598487854,0.5933871269226074,0.5927672386169434,0.5945833325386047,0.5767478346824646,0.5614800453186035,0.6018989086151123,0.6012006402015686,0.5641582012176514,0.5694699883460999,0.5908682346343994,0.5970993041992188,0.5789838433265686,0.5760490894317627,0.5786776542663574,0.5782482624053955,0.5717102289199829,0.5917090773582458
confidentiality,0.5624843835830688,,,,0.5286524891853333,0.5190142393112183,0.5443253517150879,,0.5310788154602051,0.5550307035446167,,0.5337738990783691,,,0.5466750860214233,0.5269120335578918,0.564483642578125,,,0.5371440649032593,,0.5366962552070618,,,0.5397707223892212,,0.5335433483123779,0.5438030362129211,0.5289313197135925,0.5266262292861938,0.542305588722229,0.5577454566955566,0.5456753373146057,0.5376044511795044,0.5401206016540527,0.5207200646400452,0.5627651214599609,0.5182968378067017,0.5268716812133789,0.5366969108581543,0.5316358208656311,0.5568954348564148,,0.5302125215530396,0.5391480922698975,0.5241706371307373,,,0.531108021736145,0.5348871946334839,
inviolability,0.5570013523101807,0.5880956649780273,0.5970342755317688,0.565093994140625,0.5496756434440613,0.5505948066711426,0.5633745789527893,0.5464316606521606,0.5675306916236877,0.5817952156066895,0.5810679197311401,0.5691613554954529,0.592769205570221,0.6034711599349976,0.5812832117080688,0.5892691016197205,0.5686596035957336,0.5330621004104614,0.5447813272476196,0.593930721282959,0.5978618860244751,0.5681201815605164,0.5721570253372192,0.5537285804748535,0.558199405670166,0.6008606553077698,0.5591515302658081,0.5691428184509277,0.5848695635795593,0.5469639897346497,0.5977873802185059,0.5587241053581238,0.5558760166168213,0.5619345903396606,0.6102832555770874,0.6143029928207397,0.5409433841705322,0.5750166773796082,0.5653048157691956,0.5400911569595337,0.6073336601257324,0.5655978918075562,0.5851203203201294,0.6097487807273865,0.5628516674041748,0.5690144896507263,0.5570906400680542,0.5861761569976807,0.6026469469070435,0.5492672324180603,0.6022214293479919
invades,0.550204336643219,,0.5435118079185486,,,,,,,0.5290253162384033,,,,,,,,,,,0.5330338478088379,,0.5501523017883301,,,0.5378365516662598,,,,,,0.5447487235069275,0.5212358236312866,,,,,,,,,,,,,,,0.5278246402740479,0.5382726192474365,,0.5394708514213562
curtilage,0.5488627552986145,0.5501696467399597,0.5190654993057251,,0.5528123378753662,0.5502808094024658,0.5512603521347046,0.540017306804657,0.5363349914550781,0.5383566617965698,0.5743606686592102,0.5558468699455261,0.5357867479324341,0.5549933910369873,0.5592069625854492,0.5706309080123901,0.5179108381271362,0.5460235476493835,0.5174057483673096,0.5376530289649963,0.5531343221664429,,0.553653359413147,0.5444642901420593,,0.5425087809562683,0.5306956768035889,0.5401520729064941,0.5313752293586731,0.5499169230461121,0.5496386885643005,0.5433799028396606,0.5364792346954346,0.5286496877670288,0.5576881766319275,0.5530244708061218,0.5541703701019287,0.5430178642272949,0.5435572862625122,0.5367873907089233,0.5269714593887329,0.5353068709373474,0.5578911304473877,0.5419228076934814,0.5424428582191467,0.5470030307769775,,0.542102038860321,0.5394082069396973,0.5353084802627563,0.5474064350128174
freedoms,0.5402477383613586,0.5354005098342896,0.5368837118148804,,,,0.538507878780365,0.5244731903076172,0.5291024446487427,,0.5280554294586182,0.5529335737228394,0.5446305274963379,0.5160170197486877,,0.5214118361473083,0.5362738370895386,0.5305272340774536,0.5185633897781372,0.5458474159240723,,0.5376353859901428,0.5504561066627502,0.5605640411376953,0.5577068328857422,0.5319534540176392,,,0.5360052585601807,0.5361291766166687,0.544099748134613,,0.5182512402534485,,0.5463305711746216,0.5221948623657227,0.5529413223266602,,,,,0.5261566638946533,0.5357763767242432,,0.5564264059066772,,0.5495729446411133,0.5534694194793701,,0.5346294641494751,0.5486063957214355
liberty,0.5334571599960327,,,0.5227261185646057,,0.5260120034217834,,0.5173534750938416,,,0.534295380115509,0.5231863260269165,0.5335568189620972,,,,,,,,0.534199059009552,,,,0.529102087020874,,,0.5368105173110962,0.5281678438186646,,0.5428743958473206,,,0.5448499917984009,,0.5212669968605042,0.5546197891235352,,,,,0.5290995836257935,,,,,0.5361456871032715,,,0.5512340664863586,
