word,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim
search,0.41554141106712617,0.41456207180645666,0.41527731058943934,0.41966651793471144,0.4127686925332271,0.42085976244614914,0.4235037197420171,0.41809650003931487,0.416473449173151,0.42009645041847155,0.41619202966444724,0.41894903854166354,0.4180945678335352,0.4167421249935705,0.4116183211419139,0.4166827570707856,0.41877505980806595,0.41925216455623204,0.41566483395372966,0.419682095242297,0.4223243425043653,0.41802273747173646,0.4146911011784853,0.41785461699865495,0.4184165655866692,0.42263728626466307,0.41878215121112555,0.42007036633300104,0.4180856090716947,0.41654330502931436,0.41621541551524777,0.41281260352525895,0.4233584100092451,0.4188907087459706,0.4187546335266049,0.41592906317191464,0.42168473679313623,0.4181836039007748,0.4181563252697196,0.41812319751589144,0.42045905723519983,0.41856701836610555,0.4100994190969358,0.4168230376498699,0.41952152788524105,0.41664403933434774,0.4143321236267993,0.41576865996079587,0.41893757473955884,0.420449805124931,0.4167164464538004
warrant,0.2747929846539792,0.2723973201135057,0.27205998520266605,0.27749560352133024,0.27280157129457205,0.27635364455160183,0.278609941196001,0.27104253326719774,0.2721595404812249,0.2738797749979406,0.2725472224559822,0.2749328379851619,0.27226589111421506,0.27690046923847855,0.27147526470918965,0.2750321230685911,0.2760588812586041,0.27464232795733395,0.2743976921752038,0.27526115542596213,0.2761361078944803,0.27718783853206086,0.27369559904381113,0.27241953196811447,0.2736309793343742,0.27830312387350425,0.27252734852916594,0.27733765335294236,0.27374686004831733,0.27549528650228094,0.27413613296077666,0.27208119228928834,0.27538921907670355,0.27418248082696284,0.27667874144966104,0.27514333579894407,0.278392688850303,0.2751599134238949,0.2774172648462617,0.27505508569998044,0.27556782788684275,0.27606799850327934,0.2711246054616687,0.27479765109708504,0.27597512193287566,0.2709932515242889,0.2740083075595441,0.2740671448636554,0.27587748224617525,0.2791393432839544,0.27248968568986054
fourthamendment,0.22820559730382076,0.22528981516343638,0.22731798350086763,0.2272854238408485,0.2260825088883306,0.2290576601792798,0.22898208754425328,0.22784711793199589,0.22761427354926309,0.22827620071899624,0.22856296238648333,0.22965095305219718,0.22898901196214572,0.22689423747688314,0.22590369683820555,0.225985021859611,0.22658561575899683,0.2270483695852678,0.22577503498863244,0.22872804767269872,0.23122131288853076,0.2269330179383364,0.22648589746132236,0.229325835497876,0.22967805025241367,0.23030667030692195,0.22686517451484445,0.2295469112958211,0.2264522171919992,0.22594574448349186,0.22904950691542098,0.22720155433869793,0.22903397916326157,0.2265323937918708,0.22765120809637115,0.22483393845884536,0.2281889096915519,0.22864852941673944,0.22651764187172724,0.22769333930318625,0.2285986943581776,0.22593270062549947,0.22513854276324136,0.2258548060239353,0.22695645503024975,0.2283556062245825,0.22701959941071198,0.22698860775212232,0.2278510367241652,0.2297351333094607,0.2275132806826666
information,0.19328919910445003,0.18287757680448508,0.1864112331026374,0.18666131856348878,0.18966134115800823,0.17988749555113592,0.18283160125344936,0.17806571134129823,0.18604092865214505,0.1762573223491685,0.17761413212431715,0.19105286892013423,0.18287391179153814,0.18153005170997702,0.18042813085894716,0.1779899381144053,0.18498411322809233,0.18022876300334056,0.1826539456805511,0.18297448990421228,0.17237027680999728,0.19165033781626592,0.173862742966255,0.16531344782509863,0.1828294028240229,0.17905596695708245,0.1798249349172414,0.1823901790105517,0.18290291043267812,0.18296021745460697,0.18512253984171498,0.18175093261766098,0.17192482605999396,0.1767738341018703,0.1803416755898986,0.18376551717967252,0.17461831496650504,0.1797803413846069,0.1867083552495215,0.18406700368599943,0.184380779793756,0.18528476100561145,0.18536417707780437,0.18091936177742926,0.17893465130506447,0.17666412349371102,0.18846656532514464,0.1879770094392668,0.1858743647435427,0.18771298414516555,0.17349387652901577
appellant,0.15835110759882168,0.17576264950974213,0.1615025903594656,0.1621546629132083,0.16931204165147634,0.1629598544217089,0.16452668037594698,0.16151223581451712,0.15845159786559143,0.16039392950385326,0.16762138342248487,0.15070315754984037,0.16041074770038105,0.1742175263828507,0.169889726670368,0.1703164366015011,0.16641735814810468,0.16548283302473094,0.1680187732248194,0.16562669787922163,0.15726435585017356,0.161593208590727,0.17305198293028035,0.16397429660272397,0.15649904623721386,0.15616571306093502,0.15929235207221307,0.1640426561656696,0.16470861890202476,0.17124135544098618,0.1650228420665071,0.17046634906721486,0.15710338693950263,0.16989434702969186,0.1634525782055768,0.17252961859656113,0.1661004025901634,0.1669040747152905,0.16652874654608718,0.16250640943865208,0.16549934485048973,0.17042700423233126,0.17407885473690904,0.1690473568951431,0.1733062583742176,0.16076435574710027,0.1700561023580009,0.16495325796356836,0.16937193933154981,0.1619221335680271,0.16730498600932756
probable,0.11923787167255775,0.11744594199250667,0.11867571196146659,0.12051381302077269,0.11791625230811503,0.11949493802853632,0.1201400218948242,0.11724793046934079,0.11819175230888081,0.1180197910318501,0.11761945836626156,0.11889519058751888,0.11771566728012897,0.12020617900642794,0.11734369625870034,0.11838126673959504,0.11918258004391323,0.12011691435722299,0.11822335036414856,0.11830861193418461,0.1193940217763555,0.12013650139500008,0.11823642036051002,0.11776734163442557,0.11757180238577519,0.12099856692535083,0.11800721922809132,0.12037468362774961,0.11843596239283835,0.11936753882077537,0.118412551779503,0.11836751887716244,0.1188767600313352,0.11844776747280411,0.11922878644145679,0.11836740829165884,0.12100594250986157,0.1184504686303009,0.11925881005599756,0.11894600053798983,0.11980753992622359,0.11925375621848455,0.11626795653951544,0.11790479482066597,0.11941819469415521,0.11833482370210502,0.11719705592649303,0.11834882148033679,0.11913217430498782,0.12177896726381257,0.11836606605561949
materials,0.10940797567645169,0.12384091103411266,0.11481177436865991,0.11563557068742718,0.11830347990804474,0.11651102637598049,0.11289215503935277,0.11581633569777089,0.11637981599333674,0.11806591243523865,0.11560434482340287,0.11211868909664596,0.1176930771979617,0.11954237570232369,0.11854230712228822,0.11696618388418971,0.11878413216531894,0.11635749884091719,0.11630389384787383,0.11843049356029661,0.11321211638951381,0.11570073553068033,0.12437362432964139,0.11735637855592532,0.11419369257818926,0.11019896007397852,0.11519482534334446,0.11156241724720428,0.11745501871676914,0.12120857236657578,0.11628839423383769,0.12129197001973213,0.11024039636161385,0.11972227796275119,0.11530014465138816,0.122139609881635,0.11506842929227454,0.11727842862094044,0.12043784201367502,0.11574173480060482,0.1192216974869402,0.12003244206153724,0.12336756247932998,0.12047239693645048,0.12059264031977097,0.11201610443941579,0.11990036238349204,0.1164025639962333,0.11811997289074805,0.11592004495464073,0.11763169946096477
seizure,0.10764846362268121,0.10836175999876528,0.10663392624458776,0.10657679088563388,0.10579690027083458,0.11004674609975396,0.10888738193573543,0.11114267164016958,0.10857422086611349,0.11036414433037406,0.10880438838639393,0.1067992875954954,0.11054913637140416,0.10663098389551236,0.10669698845046187,0.10634706101190519,0.10696745701884622,0.10713264817690361,0.10557637008498996,0.10994964788966695,0.111368909999756,0.1059889152943917,0.10737759494550034,0.11136372498619125,0.11161406802211551,0.10954233768118116,0.10781699590952976,0.10795637537446451,0.10901485989277382,0.10798171544105542,0.10880632876140105,0.1077349343645458,0.11141087859799989,0.10955039521981062,0.1084911745829676,0.10940521193818016,0.1061142024067228,0.10928325585002412,0.10809102498385409,0.10735497147461862,0.10964326982984116,0.10858527365801572,0.10686884029634863,0.10897239049154592,0.10877077234153096,0.10832783544871996,0.106518780510689,0.10862433368968166,0.10827935046754071,0.10817931924657463,0.11095257710635428
searches,0.10737312609474597,0.10652745426494124,0.10751361110163929,0.10863048120816629,0.1071254316921996,0.10936500414709105,0.10936724090488276,0.10800111401821047,0.1081452263464825,0.10847530534025634,0.10835000086889897,0.10899048942983591,0.10839526217602283,0.10811269329897749,0.10647989664058899,0.10756251586101637,0.10835498985044459,0.10846913522550967,0.10747528666126398,0.10862523795926965,0.10883312810322085,0.10803269155124057,0.10764960594246073,0.10844352607846758,0.10804312756472986,0.10920203133439192,0.1081947572005737,0.10800305089720058,0.10781253401085074,0.1077461439203784,0.10819969228193904,0.10737236680297543,0.10871324618203528,0.10803287629354841,0.10770847098691574,0.10710254118370917,0.10903311644331254,0.10875710884522197,0.1079235792558777,0.10853743388608997,0.10864294974446168,0.10801161606703119,0.10638300759835637,0.10786304815091821,0.1085423082819436,0.10818402427598578,0.10772299567399056,0.10770177074313617,0.10857785878852558,0.10907641707131426,0.10801385275805561
president,0.10346172786746305,0.11435626960594662,0.10503394380638278,0.1064883087405518,0.10488416737134781,0.11147773589933917,0.10222669366965612,0.10816535277589275,0.09942256214670962,0.10588304857530446,0.10598476262292861,0.10384457487527965,0.11111695978831129,0.10662692489235148,0.10805259366197653,0.10620237208547047,0.10483887181894587,0.10707703457354889,0.10228956386675869,0.1118758153566836,0.10928880365551243,0.10131082107542927,0.11113645326029185,0.11253150992428908,0.11222145598071609,0.10825432955700043,0.10392362242089705,0.10414819793871041,0.11368520559428105,0.10687644939472168,0.11482018160478531,0.113260428054025,0.11052681149384455,0.11150179361442096,0.1063699878072717,0.1137026415667057,0.10317045963731376,0.10818167458733255,0.10723455240888008,0.10832945056677372,0.11021102964425147,0.11299998571343858,0.10857901436023598,0.11043148044506418,0.11049636707608218,0.10356835651624847,0.10821759688916771,0.10531035457811727,0.10576839525889394,0.10749292223144419,0.10387502566263368
