word,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim_x,cosine_sim_y,cosine_sim
intrusions,0.7521042823791504,0.7641512155532837,0.7472460865974426,0.7729446887969971,0.7521583437919617,0.753645658493042,0.7748866677284241,0.7494844794273376,0.7648657560348511,0.7608476281166077,0.7485697269439697,0.7458337545394897,0.7538442611694336,0.749759316444397,0.7547842860221863,0.7548807859420776,0.7720249891281128,0.766782283782959,0.7662062644958496,0.7659726142883301,0.7666788697242737,0.7439872026443481,0.7613340616226196,0.7649374008178711,0.7694144248962402,0.7555900812149048,0.7576949000358582,0.7657636404037476,0.7787432670593262,0.7467021942138672,0.7495818734169006,0.7695465087890625,0.7662345170974731,0.7599961757659912,0.7524901628494263,0.7474257946014404,0.7583061456680298,0.7735413908958435,0.7658430933952332,0.7463645935058594,0.7451759576797485,0.7668399810791016,0.7432615756988525,0.7711795568466187,0.7621587514877319,0.7494555711746216,0.7665084600448608,0.7434287667274475,0.7443195581436157,0.7653331160545349,0.7563513517379761
intrusion,0.7518737316131592,0.7741317749023438,0.7439483404159546,0.7522361874580383,0.7555599212646484,0.7426280975341797,0.7593438625335693,0.7660059928894043,0.755335807800293,0.7474088668823242,0.7485895156860352,0.758398175239563,0.7503275275230408,0.7585777044296265,0.7547159194946289,0.7489398717880249,0.7502738237380981,0.7633200883865356,0.7480196952819824,0.7607680559158325,0.7570250034332275,0.753570556640625,0.756587028503418,0.7518352270126343,0.7915684580802917,0.7448346614837646,0.7513068914413452,0.7661835551261902,0.7606046199798584,0.7670383453369141,0.7467268109321594,0.7767770886421204,0.7552400231361389,0.7599625587463379,0.7715826630592346,0.7725087404251099,0.7422726154327393,0.7755935192108154,0.7551290392875671,0.7476115226745605,0.7704495191574097,0.7563436627388,0.7705035209655762,0.7532460689544678,0.766876220703125,0.7565094232559204,0.7772234678268433,0.7711247205734253,0.7476113438606262,0.7681055665016174,0.757524311542511
fourthamendment,0.6994394063949585,0.7112665176391602,0.7014449834823608,0.683578610420227,0.7230826616287231,0.6882228255271912,0.6777229309082031,0.7037696838378906,0.7147238254547119,0.7028751373291016,0.693310022354126,0.7074166536331177,0.6934912204742432,0.6847460269927979,0.6808615922927856,0.6883311867713928,0.7155629396438599,0.705181896686554,0.7014312744140625,0.7091118097305298,0.7030614614486694,0.6932926177978516,0.706318199634552,0.7086980938911438,0.699123203754425,0.6958662271499634,0.7009600400924683,0.7097325921058655,0.6997207403182983,0.7187883257865906,0.6781786680221558,0.7240303158760071,0.7154486775398254,0.69240403175354,0.7087898850440979,0.6936737298965454,0.6937834024429321,0.7185410261154175,0.6948543190956116,0.6999866962432861,0.688132107257843,0.6953227519989014,0.708141565322876,0.706404447555542,0.6970784068107605,0.7043347954750061,0.6971438527107239,0.6877639293670654,0.6941959857940674,0.7146494388580322,0.7005640268325806
katzvunited,0.6583799719810486,0.6499003171920776,0.6461437344551086,0.6397016048431396,0.6494351625442505,0.6214972734451294,0.640245258808136,0.6347544193267822,0.631117045879364,0.6524454951286316,0.6295487880706787,0.6238343715667725,0.6305548548698425,0.6136559247970581,0.6181607842445374,0.6391043663024902,0.6304043531417847,0.6503874659538269,0.6544675230979919,0.656285285949707,0.6475024223327637,0.6288567185401917,0.6529419422149658,0.6267699003219604,0.6096912622451782,0.6493262648582458,0.636483371257782,0.64276123046875,0.6284038424491882,0.6533293128013611,0.6454226970672607,0.6396679282188416,0.6238901615142822,0.6031317114830017,0.6459788084030151,0.6308664679527283,0.6342223286628723,0.6523773670196533,0.6398183107376099,0.6283960938453674,0.6467021703720093,0.6327844262123108,0.605004608631134,0.6273382306098938,0.6386852264404297,0.6500747203826904,0.6146722435951233,0.6217480897903442,0.6596901416778564,0.6389567852020264,0.6413927674293518
expectations,0.6516496539115906,0.6453575491905212,0.6203560829162598,0.652899980545044,0.6505117416381836,0.6437028050422668,0.6270769834518433,0.6265270113945007,0.6168369650840759,0.632659912109375,0.619693398475647,0.656197190284729,0.6480282545089722,0.6183894872665405,0.6260629892349243,0.6293224692344666,0.6282533407211304,0.616045355796814,0.6464084386825562,0.6205704212188721,0.6250303387641907,0.6269843578338623,0.644219160079956,0.6241579055786133,0.6136484146118164,0.6379292011260986,0.6427509784698486,0.6218154430389404,0.6046804189682007,0.6339548230171204,0.6304632425308228,0.6256948709487915,0.63630610704422,0.645268976688385,0.6203780174255371,0.6541619300842285,0.6435790061950684,0.6377460956573486,0.641563892364502,0.6377254724502563,0.635311484336853,0.6450130939483643,0.6298630237579346,0.6460767984390259,0.6226807832717896,0.6356860995292664,0.636216402053833,0.6382092237472534,0.6315262913703918,0.6455305814743042,0.6209201216697693
searches,0.6456072926521301,0.6649202704429626,0.6367489695549011,0.6511117815971375,0.651505172252655,0.6565362215042114,0.6391922235488892,0.6307871341705322,0.6579504013061523,0.6731986999511719,0.662539541721344,0.6590901613235474,0.6359582543373108,0.6483341455459595,0.6328138113021851,0.6355082988739014,0.6459577083587646,0.6434762477874756,0.65654456615448,0.6630768775939941,0.6516166925430298,0.6635480523109436,0.6424205303192139,0.6629113554954529,0.6470515131950378,0.6579035520553589,0.62935870885849,0.6587735414505005,0.6510975360870361,0.6614245176315308,0.623521089553833,0.6630018949508667,0.6584905385971069,0.6630422472953796,0.6429058909416199,0.6354255676269531,0.6514735221862793,0.6601011753082275,0.6558083295822144,0.6593082547187805,0.6277996301651001,0.6605167984962463,0.6569976806640625,0.6575624942779541,0.6328021287918091,0.6379810571670532,0.660463809967041,0.633599042892456,0.642050564289093,0.6645011305809021,0.6498817801475525
invasions,0.6354020237922668,0.6474390029907227,0.6585108041763306,0.6351077556610107,0.647124171257019,0.6468309164047241,0.6267967224121094,0.6138213276863098,0.6326298713684082,0.637226939201355,0.652845025062561,0.6373148560523987,0.6339347958564758,0.6485955119132996,0.6039288640022278,0.635198175907135,0.6613412499427795,0.6380542516708374,0.6504772305488586,0.6373031139373779,0.6352033615112305,0.6575239300727844,0.6457943916320801,0.6627663373947144,0.633485734462738,0.6392234563827515,0.6246191263198853,0.6327908039093018,0.637121856212616,0.6544468998908997,0.6415607929229736,0.6388167142868042,0.6477791666984558,0.6533978581428528,0.6613374948501587,0.6411707401275635,0.60744309425354,0.6524637341499329,0.6459694504737854,0.6463696956634521,0.6450609564781189,0.6296075582504272,0.6663522720336914,0.6427271366119385,0.6437965035438538,0.6340417861938477,0.6541767120361328,0.6275869607925415,0.620799720287323,0.6283296346664429,0.6489666700363159
expectation,0.6342723369598389,0.6284724473953247,0.6103552579879761,0.6504166722297668,0.6540762186050415,0.6317121386528015,0.6450289487838745,0.6268703937530518,0.6326572299003601,0.6525182723999023,0.6184130907058716,0.6343823671340942,0.6416494846343994,0.6392303109169006,0.6172258853912354,0.6408183574676514,0.628314197063446,0.6453895568847656,0.6512892246246338,0.619347333908081,0.6248161196708679,0.6426862478256226,0.6414344310760498,0.6284793019294739,0.6209474802017212,0.6453129649162292,0.6328901052474976,0.6411751508712769,0.601620078086853,0.6333608627319336,0.6505159735679626,0.6322317719459534,0.6316707134246826,0.6255621314048767,0.6285121440887451,0.6322348117828369,0.6394079923629761,0.6106753349304199,0.6331549882888794,0.6397507190704346,0.6170516610145569,0.6396611332893372,0.6257669925689697,0.6379979848861694,0.6266826391220093,0.6270102262496948,0.6290011405944824,0.6315744519233704,0.6235378980636597,0.6310986280441284,0.6158310770988464
search,0.6075125336647034,0.6266606450080872,0.6155304312705994,0.6094510555267334,0.6160892248153687,0.6132524013519287,0.608823299407959,0.6056433916091919,0.6107293367385864,0.6206740140914917,0.6200171709060669,0.6185460090637207,0.6065504550933838,0.6135201454162598,0.6071456670761108,0.6026095747947693,0.6090770959854126,0.6103649139404297,0.6150767803192139,0.6430286169052124,0.6184980869293213,0.6104363203048706,0.6034767627716064,0.6124820113182068,0.6257963180541992,0.6109237670898438,0.6127177476882935,0.6205340623855591,0.622488796710968,0.62046217918396,0.5981507301330566,0.6215875744819641,0.6131380796432495,0.6126205921173096,0.6018297672271729,0.6217100024223328,0.6080619096755981,0.6264709830284119,0.6207250356674194,0.6154152750968933,0.6104661226272583,0.617261528968811,0.6238168478012085,0.6259943246841431,0.60129714012146,0.6091776490211487,0.6300617456436157,0.6117148995399475,0.6111410856246948,0.6234115362167358,0.6225635409355164
surveillance,0.6033701300621033,0.5968883037567139,0.5987570285797119,0.5997370481491089,,,0.5835201144218445,0.5848309397697449,0.5824027061462402,0.583478569984436,0.5872529745101929,0.5883903503417969,0.5801451206207275,0.5834355354309082,0.5887693166732788,0.5899266004562378,,0.5916614532470703,0.5771040320396423,0.6044536828994751,0.5945239067077637,0.6009431481361389,0.5821940898895264,0.6009284257888794,0.5818531513214111,0.5863907337188721,,0.5844097137451172,0.5915912985801697,0.6109381914138794,,0.5886707305908203,,,,0.5859098434448242,0.6005614399909973,0.6066263318061829,0.5752456188201904,0.5895935297012329,0.6103737950325012,,,0.5821834206581116,,,0.5949869155883789,0.5855385065078735,,0.586193323135376,0.59056556224823
